transactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description,TransactionDate,,
3043522,200703,200548,2,4568.72,28,Transaction 43522,12/28/20 11:00 AM,,
3043531,201440,201325,2,3964.4,4,Transaction 43531,10/17/22 1:00 PM,,
3043541,201328,201365,1,3648.95,17,Transaction 43541,4/8/21 4:00 PM,,
3043544,201113,201286,1,294.05,31,Transaction 43544,1/30/24 2:00 PM,,
3043547,200093,201147,2,2119.26,33,Transaction 43547,1/31/23 6:00 PM,,
3043548,200128,200234,1,2139.96,16,Transaction 43548,7/19/22 12:00 PM,,
3043573,200782,201646,3,4418.32,9,Transaction 43573,11/12/21 3:00 PM,,
3043576,200439,200039,3,1972.12,11,Transaction 43576,7/24/23 12:00 AM,,
3043579,201580,201601,2,3109.47,1,Transaction 43579,10/30/20 2:00 PM,,
3043591,200146,200060,3,653.46,12,Transaction 43591,4/12/20 3:00 AM,,
3043595,201585,201350,2,1446.82,21,Transaction 43595,11/14/21 7:00 PM,,
3043624,200283,200662,1,1328.39,13,Transaction 43624,5/10/21 11:00 PM,,
3043634,200582,200837,3,599.73,19,Transaction 43634,4/19/20 11:00 PM,,
3043637,201295,201544,1,170.82,49,Transaction 43637,4/8/22 7:00 AM,,
3043639,201334,201605,2,2795.48,2,Transaction 43639,9/29/23 4:00 AM,,
3043668,200256,200211,2,264.71,5,Transaction 43668,12/15/21 3:00 AM,,
3043669,200427,200499,2,2129.54,44,Transaction 43669,1/9/22 12:00 AM,,
3043675,200973,200193,1,3380.59,28,Transaction 43675,10/19/20 7:00 AM,,
3043676,201584,201104,1,3571.24,2,Transaction 43676,6/24/21 1:00 AM,,
3043680,200633,201101,2,1220.86,26,Transaction 43680,7/5/23 7:00 AM,,
3043681,200533,200228,3,4283.93,6,Transaction 43681,2/28/22 1:00 PM,,
3043682,200680,200170,2,2265.24,38,Transaction 43682,1/27/20 6:00 AM,,
3043698,200932,201572,4,565.78,50,Transaction 43698,1/21/20 5:00 PM,,
3043704,201042,201542,3,1110.14,33,Transaction 43704,8/25/23 5:00 PM,,
3043715,200858,201067,3,3748.39,23,Transaction 43715,2/7/23 2:00 AM,,
3043716,201604,201566,1,1520.78,13,Transaction 43716,2/8/20 2:00 PM,,
3043717,200491,200481,4,1233.22,27,Transaction 43717,7/29/20 3:00 PM,,
3043719,200417,201474,1,4087.78,20,Transaction 43719,4/23/20 9:00 PM,,
3043727,200944,201245,3,1041.4,15,Transaction 43727,12/22/23 5:00 AM,,
3043733,201439,200518,1,222.55,43,Transaction 43733,11/9/23 1:00 PM,,
3043738,200155,201594,2,164.55,4,Transaction 43738,10/20/22 2:00 PM,,
3043745,200946,201027,2,2926.59,43,Transaction 43745,8/18/23 10:00 AM,,
3043758,200308,200697,2,3056.51,5,Transaction 43758,1/8/22 6:00 PM,,
3043759,200985,200187,2,201.84,13,Transaction 43759,8/25/23 8:00 AM,,
3043769,200334,200442,4,4356.56,7,Transaction 43769,8/25/21 4:00 AM,,
3043770,200856,200078,1,1150.72,14,Transaction 43770,11/19/20 11:00 PM,,
3043789,200864,200653,2,3947.78,43,Transaction 43789,11/8/22 12:00 AM,,
3043793,201494,200638,2,2329.86,18,Transaction 43793,11/3/20 11:00 PM,,
3043808,201116,201119,1,4450.99,44,Transaction 43808,12/2/20 8:00 PM,,
3043812,201070,200096,4,4719,13,Transaction 43812,5/24/20 8:00 AM,,
3043816,201408,201420,3,1409.97,34,Transaction 43816,5/26/20 8:00 PM,,
3043832,200522,200712,3,3002.53,36,Transaction 43832,7/29/22 4:00 PM,,
3043845,200723,201443,2,3225.59,17,Transaction 43845,5/17/21 1:00 PM,,
3043854,200429,200632,3,44.2,32,Transaction 43854,11/30/21 1:00 PM,,
3043856,201011,200034,2,1645.82,34,Transaction 43856,12/29/23 8:00 PM,,
3043863,200076,200909,3,956.13,39,Transaction 43863,8/27/23 5:00 PM,,
3043865,200737,201086,2,2620.27,48,Transaction 43865,3/12/23 6:00 PM,,
3043867,200738,201039,2,1661.37,3,Transaction 43867,10/18/22 9:00 AM,,
3043892,200001,200605,2,3119.78,35,Transaction 43892,3/31/20 8:00 PM,,
3043904,200043,200000,1,3332.81,36,Transaction 43904,11/23/20 6:00 PM,,
3043921,200020,200512,2,1523.1,36,Transaction 43921,2/9/21 12:00 PM,,
3043936,200168,200976,4,2246.69,22,Transaction 43936,5/30/23 12:00 PM,,
3043939,200727,200056,1,319.44,16,Transaction 43939,2/12/22 3:00 AM,,
3043953,200345,200530,3,2012.31,37,Transaction 43953,3/27/20 6:00 AM,,
3043956,201110,200695,2,2776.29,19,Transaction 43956,4/2/20 3:00 PM,,
3043958,200986,200418,2,2070.35,50,Transaction 43958,4/11/23 11:00 PM,,
3043964,200406,200335,3,3882.74,37,Transaction 43964,1/28/22 4:00 PM,,
3043965,201265,201440,2,14.55,25,Transaction 43965,5/27/22 10:00 AM,,
3043966,200928,201470,4,4928.03,44,Transaction 43966,3/4/23 4:00 PM,,
3043975,200557,200148,2,4886.24,47,Transaction 43975,8/13/20 5:00 PM,,
3043985,200055,201529,1,2366.37,8,Transaction 43985,10/15/23 4:00 PM,,
3043991,201083,201079,1,2215.96,21,Transaction 43991,10/15/23 4:00 PM,,
3044000,201472,200939,3,3136.28,8,Transaction 44000,12/15/20 1:00 AM,,
3044004,201605,201122,1,2628.52,18,Transaction 44004,7/21/22 11:00 PM,,
3044007,200126,200227,3,2965.8,16,Transaction 44007,3/28/23 4:00 AM,,
3044008,200506,200700,1,1913.24,35,Transaction 44008,1/30/23 4:00 AM,,
3044017,200821,201116,4,1850.82,44,Transaction 44017,9/14/23 2:00 PM,,
3044021,200682,200827,3,2884.08,44,Transaction 44021,8/31/22 1:00 AM,,
3044026,201323,201339,3,1580.16,33,Transaction 44026,2/23/20 2:00 AM,,
3044040,201116,200062,3,4161.91,32,Transaction 44040,2/23/20 2:00 AM,,
3044042,200649,201223,1,254.25,16,Transaction 44042,9/3/20 1:00 AM,,
3044043,201485,200027,2,894.71,48,Transaction 44043,9/18/23 2:00 PM,,
3044044,200947,201470,3,2131.91,20,Transaction 44044,2/11/21 2:00 PM,,
3044050,200769,200686,4,1129.77,47,Transaction 44050,1/26/23 7:00 AM,,
3044052,201484,200987,4,3913.05,27,Transaction 44052,6/10/21 2:00 AM,,
3044057,200610,201520,3,3909.44,43,Transaction 44057,2/19/20 5:00 PM,,
3044081,201135,201467,2,2947.89,14,Transaction 44081,6/26/23 4:00 AM,,
3044098,201185,200080,1,3817.99,1,Transaction 44098,1/31/24 12:00 AM,,
3044105,200291,201151,3,1941.05,15,Transaction 44105,8/4/20 2:00 PM,,
3044110,201207,201219,2,3002.98,4,Transaction 44110,1/27/21 12:00 PM,,
3044115,201456,201215,3,1511.86,34,Transaction 44115,6/19/21 1:00 AM,,
3044116,201304,201011,3,1772.12,34,Transaction 44116,1/18/20 8:00 PM,,
3044134,201321,200804,1,1989.47,49,Transaction 44134,12/22/21 2:00 PM,,
3044135,201482,200614,3,2404.06,49,Transaction 44135,5/20/23 11:00 AM,,
3044143,201387,200146,3,3674.05,44,Transaction 44143,8/7/22 10:00 PM,,
3044147,200489,201100,1,3803.32,30,Transaction 44147,2/20/23 8:00 AM,,
3044151,200058,200338,2,4893.97,14,Transaction 44151,6/30/23 3:00 AM,,
3044160,201600,200090,3,680.54,36,Transaction 44160,12/13/21 10:00 AM,,
3044186,200288,201254,1,1618.76,46,Transaction 44186,2/8/24 3:00 PM,,
3044199,201231,200218,4,3760.76,33,Transaction 44199,10/26/23 6:00 AM,,
3044204,200417,201614,1,1737.1,22,Transaction 44204,12/30/23 8:00 AM,,
3044211,200805,200163,2,4644.95,11,Transaction 44211,7/23/21 8:00 PM,,
3044218,200587,200423,1,2450.48,47,Transaction 44218,9/6/23 4:00 AM,,
3044222,200163,201081,1,20.42,38,Transaction 44222,10/7/23 4:00 AM,,
3044244,200550,201009,2,4173.41,2,Transaction 44244,6/5/20 10:00 PM,,
3044251,200693,200290,3,1934.47,16,Transaction 44251,9/28/23 12:00 AM,,
3044252,200817,201086,4,3735.34,21,Transaction 44252,3/17/22 4:00 AM,,
3044262,201158,200378,3,1212.85,12,Transaction 44262,4/18/23 6:00 AM,,
3044273,201288,200786,3,2870.46,15,Transaction 44273,1/21/26 3:01 PM,,
3044275,201155,200241,4,3542.19,50,Transaction 44275,7/12/23 7:00 AM,,
3044279,200191,200539,4,3934.83,11,Transaction 44279,7/11/22 5:00 AM,,
3044280,201514,201420,2,4821.97,34,Transaction 44280,11/10/23 4:00 AM,,
3044284,200617,201174,2,1858.82,39,Transaction 44284,3/9/23 3:00 AM,,
3044294,201536,200096,3,417.6,31,Transaction 44294,6/22/20 2:00 AM,,
3044314,200622,201185,1,3867.6,31,Transaction 44314,7/14/20 10:00 AM,,
3044315,201370,201437,3,462.4,45,Transaction 44315,12/18/23 11:00 AM,,
3044319,200287,200772,2,3288.83,21,Transaction 44319,1/20/22 11:00 AM,,
3044321,200992,200957,3,3742.75,33,Transaction 44321,1/21/21 10:00 AM,,
3044323,201035,200353,3,1850.08,14,Transaction 44323,12/11/22 11:00 AM,,
3044328,201177,200457,1,288.62,2,Transaction 44328,6/20/20 5:00 AM,,
3044373,200062,201511,1,1768.12,13,Transaction 44373,7/8/21 4:00 PM,,
3044380,200526,200543,2,3225.77,20,Transaction 44380,10/27/22 9:00 AM,,
3044382,200324,201256,3,4181.18,7,Transaction 44382,10/27/22 9:00 AM,,
3044393,200584,201478,3,1857.72,4,Transaction 44393,8/18/23 2:00 PM,,
3044424,200372,201309,1,1674.66,3,Transaction 44424,9/10/23 8:00 AM,,
3044440,200975,201144,3,1334.64,12,Transaction 44440,9/6/20 8:00 AM,,
3044441,200546,201226,1,2280.65,16,Transaction 44441,9/24/23 7:00 PM,,
3044442,200833,200783,3,4638.87,24,Transaction 44442,5/9/21 9:00 PM,,
3044449,201345,200536,3,2538.72,14,Transaction 44449,1/14/20 1:00 AM,,
3044456,201245,200609,3,4624.65,16,Transaction 44456,12/2/22 8:00 PM,,
3044465,201293,201235,3,3414.33,42,Transaction 44465,6/6/20 10:00 PM,,
3044470,201566,200279,3,2174.95,31,Transaction 44470,7/30/26 3:01 PM,,
3044473,201348,201399,2,1467.34,48,Transaction 44473,9/9/21 1:00 AM,,
3044488,201007,201047,1,2555.23,32,Transaction 44488,7/20/23 11:00 PM,,
3044489,201051,200042,3,4768.36,33,Transaction 44489,2/18/23 2:00 AM,,
3044490,200762,201376,3,2000.06,13,Transaction 44490,8/13/23 9:00 PM,,
3044498,200039,200937,1,1832.33,48,Transaction 44498,2/5/23 7:00 AM,,
3044505,200950,200557,3,4945.84,27,Transaction 44505,1/9/23 2:00 AM,,
3044509,200707,200982,3,2587.06,7,Transaction 44509,12/22/22 3:00 PM,,
3044542,200944,200495,3,3274.84,42,Transaction 44542,10/1/20 8:00 AM,,
3044547,200250,200022,2,4273.14,50,Transaction 44547,12/23/20 1:00 AM,,
3044560,201041,201224,2,3538.78,2,Transaction 44560,9/11/21 5:00 PM,,
3044587,201038,200132,1,2964.31,15,Transaction 44587,8/4/22 1:00 AM,,
3044596,200943,200228,4,1865.6,8,Transaction 44596,10/30/20 3:00 PM,,
3044601,200242,200539,3,4996.92,40,Transaction 44601,4/2/26 3:01 PM,,
3044608,200605,200393,1,4272.56,28,Transaction 44608,1/4/24 12:00 AM,,
3044610,200100,201279,1,1099.62,40,Transaction 44610,6/21/21 5:00 AM,,
3044617,200592,200813,1,3239.24,25,Transaction 44617,12/21/23 2:00 AM,,
3044620,200313,201527,2,4189.4,13,Transaction 44620,1/11/23 4:00 AM,,
3044628,200811,201460,2,3481.35,6,Transaction 44628,3/13/23 12:00 AM,,
3044632,201457,200271,1,3683.27,12,Transaction 44632,5/30/21 3:00 PM,,
3044663,201057,201553,1,3608,49,Transaction 44663,6/6/23 11:00 AM,,
3044668,200878,200020,1,325.03,11,Transaction 44668,11/26/20 4:00 PM,,
3044673,201016,200345,2,1934.25,47,Transaction 4467,8/15/22 12:00 PM,,
3044696,200264,200958,1,2836.35,14,Transaction 44696,9/8/22 3:00 AM,,
3044705,200576,200446,2,780.64,10,Transaction 44705,7/7/26 3:01 PM,,
3044720,200053,200622,4,2266.83,24,Transaction 44720,2/28/22 4:00 PM,,
3044722,200002,201341,2,3289.38,23,Transaction 44722,1/1/23 10:00 AM,,
3044738,200479,200091,3,8.81,6,Transaction 44738,4/30/20 8:00 AM,,
3044743,200167,200939,1,4470.02,5,Transaction 44743,6/28/21 12:00 PM,,
3044744,201171,200141,1,72.02,42,Transaction 44744,10/19/20 11:00 PM,,
3044747,200191,201126,1,2597.28,42,Transaction 44747,3/25/22 10:00 PM,,
3044758,200914,200930,3,758.41,45,Transaction 44758,8/6/23 6:00 AM,,
3044776,200251,201496,2,2220.04,50,Transaction 44776,12/12/20 5:00 PM,,
3044777,201462,200311,2,248.34,40,Transaction 44777,4/5/20 10:00 PM,,
3044781,200064,200443,3,2710.32,19,Transaction 44781,3/2/21 5:00 PM,,
3044790,201103,200250,3,885.1,34,Transaction 44790,8/5/21 5:00 PM,,
3044798,201466,200116,3,2250.77,5,Transaction 44798,8/22/23 5:00 AM,,
3044803,201177,200054,1,1145.55,50,Transaction 44803,10/20/21 8:00 AM,,
3044820,200109,200451,1,1510.53,46,Transaction 44820,12/6/20 5:00 PM,,
3044823,201101,200752,1,739.91,34,Transaction 44823,10/31/20 6:00 PM,,
3044833,200840,201056,2,2467.76,12,Transaction 44833,10/11/23 6:00 PM,,
3044845,201146,200688,4,1752.61,19,Transaction 44845,1/7/22 10:00 PM,,
3044854,200717,200380,2,3238.37,15,Transaction 44854,4/4/22 7:00 PM,,
3044856,201424,200854,3,2536.11,16,Transaction 44856,12/14/23 5:00 AM,,
3044873,201130,200139,3,4562.57,30,Transaction 44873,8/13/20 1:00 AM,,
3044877,200208,201077,2,1030.67,49,Transaction 44877,7/26/22 2:00 AM,,
3044895,200919,200337,1,2900.28,7,Transaction 44895,2/16/20 7:00 PM,,
3044898,201285,200070,3,2590,35,Transaction 44898,10/13/23 8:00 AM,,
3044904,200540,200563,2,4585.49,26,Transaction 44904,1/13/21 5:00 AM,,
3044913,200835,200040,2,2266.34,20,Transaction 44913,1/3/24 8:00 PM,,
3044919,200633,201022,2,2306.27,13,Transaction 44919,1/3/24 8:00 PM,,
3044920,200777,201489,1,2239.21,30,Transaction 44920,3/23/21 1:00 AM,,
3044921,200186,201461,3,4287.12,30,Transaction 44921,8/24/20 3:00 AM,,
3044930,200607,200898,1,2462.09,5,Transaction u4930,8/18/21 11:00 PM,,
3044934,201032,200202,1,237.43,47,Transaction 44934,9/19/20 9:00 AM,,
3044945,200991,200290,1,4008.42,38,Transaction 44945,2/15/21 9:00 PM,,
3044950,201022,201166,1,4046.16,3,Transaction 44950,2/23/22 1:00 PM,,
3044962,200555,200981,1,485.25,2,Transaction 44962,4/10/21 4:00 AM,,
3044970,201455,200420,1,3208.64,28,Transaction 44970,11/15/20 9:00 PM,,
3044976,201623,201497,1,3808.89,21,Transaction 44976,5/4/23 1:00 AM,,
3044990,200380,200332,2,1256.21,20,Transaction 44990,5/5/20 11:00 PM,,
3045005,201314,201252,3,818.11,18,Transaction 45005,11/26/21 12:00 PM,,
3045009,201419,201344,1,2415.52,15,Transaction 45009,1/5/21 4:00 AM,,
3045011,201068,200489,1,3758.53,37,Transaction 45011,12/12/22 1:00 PM,,
3045023,201402,200962,2,4229.22,49,Transaction 45023,8/29/22 10:00 PM,,
3045024,200407,200308,3,2734.41,46,Transaction 45024,12/11/21 3:00 PM,,
3045031,201176,200788,3,3090.33,28,Transaction 45031,3/24/22 5:00 PM,,
3045032,201510,200930,3,3922.43,27,Transaction 45032,12/11/23 6:00 PM,,
3045039,200565,201020,2,3075.69,24,Transaction 45039,4/17/20 4:00 AM,,
3045054,200399,200487,3,3268.97,10,Transaction 45054,2/22/23 10:00 AM,,
3045061,200907,200386,2,4469.68,41,Transaction 45061,11/2/20 7:00 PM,,
3045074,200278,201467,2,222.01,40,Transaction 45074,7/7/21 9:00 PM,,
3045075,200958,200185,1,3389.96,24,Transaction 45075,7/27/21 3:00 AM,,
3045076,200515,200164,1,4184.75,41,Transaction 45076,5/23/22 5:00 PM,,
3045084,200350,201530,1,2821.39,41,Transaction 45084,5/23/22 4:00 AM,,
3045095,200194,201214,2,2431.68,22,Transaction 45095,8/3/23 3:00 PM,,
3045102,201029,201168,2,4306.16,21,Transaction 45102,5/18/23 9:00 AM,,
3045119,200395,201109,1,594.45,38,Transaction 45119,11/11/20 12:00 PM,,
3045139,201117,200623,1,3138.12,1,Transaction 45139,3/10/21 8:00 PM,,
3045143,200821,201268,3,2450.99,45,Transaction 45143,3/16/22 11:00 AM,,
3045146,201321,200391,2,839.1,22,Transaction 45146,8/5/20 10:00 AM,,
3045158,201292,200794,1,3894.9,29,Transaction 45158,2/21/23 7:00 PM,,
3045161,200035,201142,2,18.23,25,Transaction 45161,1/19/21 6:00 AM,,
3045163,201329,201552,2,19.41,37,Transaction 45163,11/18/22 12:00 PM,,
3045177,201409,200368,4,3125.29,27,Transaction 45177,10/8/20 12:00 AM,,
3045182,200207,201403,3,4784.95,40,Transaction 45182,12/27/23 6:00 AM,,
3045196,200600,201535,2,4610.69,16,Transaction 45196,12/30/22 10:00 AM,,
3045199,201234,200962,4,3682.05,7,Transaction 45199,4/23/21 8:00 PM,,
3045206,201156,200924,1,2802.02,26,Transaction 45206,3/11/20 5:00 AM,,
3045211,200838,201204,3,1805.62,44,Transaction 45211,7/5/22 6:00 AM,,
3045213,200407,201314,3,2791,31,Transaction 45213,12/12/25 3:01 PM,,
3045214,200822,200351,3,3844.61,8,Transaction 45214,12/24/22 5:00 AM,,
3045216,200958,200800,3,913.29,29,Transaction 45216,9/14/23 8:00 AM,,
3045227,200101,200780,1,2650.34,29,Transaction 45227,9/27/20 10:00 PM,,
3045231,200244,200685,2,1240.56,46,Transaction 45231,5/10/23 12:00 AM,,
3045254,200057,201159,3,4192.51,24,Transaction 45254,2/8/22 4:00 AM,,
3045277,200664,201604,1,1087.02,16,Transaction 45277,1/6/20 8:00 PM,,
3045293,201002,201180,1,1229.44,5,Transaction 45293,8/16/20 3:00 AM,,
3045293,201002,201180,1,1229.44,5,Transaction 45293,8/16/20 3:00 AM,,
3045294,201331,200861,3,1047.96,32,TAansaction 45294,8/17/21 10:00 AM,,
3045300,201206,200396,1,4114.63,11,Transaction 45300,5/14/20 7:00 PM,,
3045301,200491,201595,2,4766.48,12,Transaction 45301,1/9/21 4:00 PM,,
3045305,200941,201291,2,4195.76,5,Transaction 45305,10/9/20 11:00 AM,,
3045323,200114,200226,2,596.25,29,Transaction 45323,7/2/21 3:00 PM,,
3045327,200942,201131,3,4402.31,40,Transaction 45327,11/6/23 7:00 AM,,
3045328,200447,200194,3,124.93,39,Transaction 45328,1/11/24 10:00 PM,,
3045358,200879,200712,3,1905.37,9,Transaction 45358,8/20/23 2:00 PM,,
3045368,200917,200614,3,2238.44,31,Transaction 45368,5/26/23 1:00 AM,,
3045391,200626,200649,1,3648.62,44,Transaction 45391,5/24/23 10:00 AM,,
3045397,200883,200264,1,3273.79,28,Transaction 45397,10/18/21 11:00 AM,,
3045406,200616,200235,2,297.16,42,Transaction 45406,6/25/21 11:00 AM,,
3045407,201238,200261,3,3643.88,16,Transaction 45407,10/31/23 8:00 AM,,
3045417,200397,201065,2,4295.8,2,Transaction 45417,1/10/23 10:00 AM,,
3045419,200023,200505,2,3801.39,33,Transaction 45419,2/28/23 6:00 PM,,
3045435,200691,201342,1,437.87,41,Transaction 45435,6/7/23 5:00 PM,,
3045441,200516,200560,3,2556.63,38,Transaction 45441,6/7/23 5:00 PM,,
3045444,200742,200337,3,930.26,16,Transaction 45444,2/14/20 6:00 PM,,
3045445,200375,200290,3,3453.01,29,Transaction 45445,4/5/21 12:00 AM,,
3045453,200320,200447,1,635.94,35,Transaction 4545L,2/17/22 4:00 PM,,
3045455,200142,200845,3,3297.02,15,Transaction 45455,9/5/22 8:00 PM,,
3045456,200723,201501,3,908.02,39,Transaction 45456,11/3/20 7:00 PM,,
3045464,201622,201314,2,2022.64,46,Transaction 45464,10/6/23 12:00 AM,,
3045468,200629,200600,3,1314.87,47,Transaction 45468,2/26/21 1:00 PM,,
3045484,201330,200642,2,2938.37,33,Transaction 45484,5/26/23 8:00 PM,,
3045489,201307,200639,3,4450.61,26,Transaction 45489,4/17/20 1:00 PM,,
3045491,200946,200777,3,3680.4,8,Transaction 45491,1/1/20 2:00 PM,,
3045495,200770,200390,1,1746.94,10,Transaction 45495,4/24/20 4:00 AM,,
3045497,201107,201551,2,4652.55,18,Transaction 45497,12/2/22 8:00 AM,,
3045506,201609,201466,1,4965.19,7,Transaction 45506,2/24/23 2:00 AM,,
3045517,200771,200928,2,2791.25,33,Transaction 45517,9/12/20 9:00 AM,,
3045518,200755,201411,3,4138.07,25,Transaction 45518,5/13/23 3:00 PM,,
3045526,200848,200352,1,3923.87,1,Transaction 45526,5/13/23 3:00 PM,,
3045529,200042,200231,1,4691.89,42,Transaction 45529,9/11/23 10:00 PM,,
3045530,200349,200955,2,3846.76,13,Transaction 45530,2/11/23 1:00 AM,,
3045531,200475,200137,1,3019.64,9,Transaction 45531,1/24/20 7:00 AM,,
3045539,200442,200663,1,2142.34,17,Transaction 45539,6/17/20 1:00 PM,,
3045556,200738,201057,2,4549.39,16,Transaction 45556,12/4/23 10:00 AM,,
3045571,201270,200436,3,3095.12,38,Transaction 45571,2/1/21 4:00 PM,,
3045580,200729,201469,3,747.17,10,Transaction 45580,3/1/22 2:00 AM,,
3045592,200545,200864,2,1385.51,8,Transaction 45592,7/4/23 5:00 AM,,
3045597,200786,200877,3,924.97,42,Transaction 45597,2/28/20 8:00 AM,,
3045608,200901,200575,1,3081.06,41,Transaction 45608,10/22/20 4:00 PM,,
3045616,200075,201587,1,1173.25,46,Transaction 45616,2/25/22 7:00 PM,,
3045617,200048,200802,3,4536.79,12,Transaction 45617,11/28/20 4:00 AM,,
3045631,200783,200952,3,904.71,26,Transaction 45631,4/27/20 4:00 AM,,
3045632,201057,200675,3,1338.02,49,Transaction 45632,8/28/22 7:00 PM,,
3045633,200735,201430,3,4147.38,25,Transaction 45633,10/6/23 11:00 AM,,
3045634,200168,201334,2,2546.69,16,Transaction 45634,4/12/21 12:00 AM,,
3045649,200839,200861,2,2907.35,13,Transaction 45649,6/5/21 3:00 PM,,
3045650,200729,201623,2,450.02,43,Transaction 45650,8/23/23 1:00 PM,,
3045658,201244,200042,3,2101.93,2,Transaction 45658,10/19/21 9:00 AM,,
3045683,201612,201026,1,2747.1,25,Transaction 45683,12/2/23 1:00 PM,,
3045694,201130,201627,3,4325.74,21,Transaction 45694,6/30/23 4:00 PM,,
3045696,201369,201495,2,145.29,36,Transaction 45696,3/21/21 5:00 PM,,
3045703,201404,201296,1,2593.02,49,Transaction 45703,6/4/23 10:00 AM,,
3045722,200571,200597,1,1283.48,47,Transaction 45722,8/12/23 11:00 PM,,
3045744,200298,201135,3,1448.35,48,Transaction 45744,1/28/24 9:00 PM,,
3045746,200152,201156,1,2170.72,28,Transaction 45746,7/28/21 2:00 AM,,
3045747,200369,201321,2,2501.64,43,Transaction 45747,11/10/22 7:00 PM,,
3045755,200292,201375,2,3460.51,50,Transaction 45755,3/23/23 2:00 AM,,
3045757,200995,201269,2,2246.31,16,Transaction 45757,7/29/22 10:00 PM,,
3045761,200145,200079,3,4811.75,36,Transaction 45761,10/28/21 8:00 AM,,
3045767,200825,200439,1,2926.83,46,Transaction 45767,1/18/21 8:00 PM,,
3045771,200179,200265,1,848.89,23,Transaction 45771,7/16/20 6:00 AM,,
3045786,200412,201421,4,1836.62,27,Transaction 45786,10/12/23 10:00 PM,,
3045787,201014,200253,2,1616.45,32,Transaction 45787,9/28/21 3:00 AM,,
3045793,201366,200345,3,4825.31,9,Transaction 45793,5/17/20 2:00 AM,,
3045803,200989,201327,3,1737.05,20,Transaction 45803,5/8/21 5:00 PM,,
3045808,201241,201485,2,3731.68,28,Transaction 45808,2/3/21 3:00 AM,,
3045823,200497,200430,3,2002.78,26,Transaction 45823,2/25/21 3:00 AM,,
3045825,201353,200172,1,1257.16,10,Transaction 45825,11/1/22 6:00 AM,,
3045831,200082,201206,3,3762.62,4,Transaction 45831,1/11/23 2:00 AM,,
3045839,201101,200561,2,1920.03,22,Transaction 45839,12/13/22 12:00 PM,,
3045864,201044,201323,4,752.14,34,Transaction 45864,7/28/21 5:00 PM,,
3045867,200447,201304,3,2263.38,6,Transaction 45867,8/19/20 11:00 PM,,
3045877,200740,200960,3,48.75,28,Transaction 45877,3/26/23 5:00 AM,,
3045884,200693,200687,2,3806.78,43,Transaction 45884,2/16/20 11:00 AM,,
3045919,200557,200322,3,1652.96,6,Transaction 45919,12/18/23 6:00 PM,,
3045929,200423,200968,2,4377.91,34,Transaction 45929,9/3/21 6:00 AM,,
3045937,201009,200498,1,3716.29,27,Transaction 45937,4/14/20 11:00 PM,,
3045938,200449,201087,2,1276.9,17,Transaction 45938,9/25/22 12:00 AM,,
3045953,200805,200331,3,429.83,35,Transaction 45953,5/6/21 3:00 AM,,
